customer_id,last_purchase,first_purchase,total_orders,total_revenue,total_items,avg_order_value,unique_products,days_since_last_purchase,customer_lifespan_days,avg_days_between_orders,purchase_frequency,ltv,churned,r_score,f_score,m_score,rfm_avg,rfm_segment,segment,city,signup_date,days_since_signup
CUST0932,2025-12-12,2024-06-20,13,51222.64,45,3940.203076923077,9,128,540,45.0,0.7222222222222222,51222.64,1,2,3,5,3.3333333333333335,At Risk,Budget,Kolkata,2023-10-15,917
CUST0933,2026-01-14,2024-12-06,14,21878.47,36,1562.7478571428571,11,95,404,31.076923076923077,1.0396039603960396,21878.47,1,2,3,3,2.6666666666666665,At Risk,Budget,Mumbai,2024-06-14,674
CUST0934,2026-03-06,2024-10-26,16,55933.229999999996,43,3495.8268749999997,12,44,496,33.06666666666667,0.9677419354838709,55933.23,0,4,4,5,4.333333333333333,Champions,Regular,Mumbai,2024-09-22,574
CUST0935,2026-04-18,2024-06-23,9,25363.24,30,2818.137777777778,7,1,664,83.0,0.4066265060240964,25363.24,0,5,2,4,3.6666666666666665,New Customers,Premium,Mumbai,2024-07-17,641
CUST0936,2025-12-03,2024-07-18,6,32699.95,22,5449.991666666667,4,137,503,100.6,0.35785288270377735,32699.95,1,2,2,4,2.6666666666666665,Hibernating,Regular,Mumbai,2025-02-19,424
CUST0937,2024-12-11,2024-04-22,9,44779.44,31,4975.493333333334,9,494,233,29.125,1.1587982832618027,44779.44,1,1,2,4,2.3333333333333335,Hibernating,Premium,Ahmedabad,2023-04-28,1087
CUST0938,2025-12-13,2024-06-03,8,25654.65,26,3206.83125,8,127,558,79.71428571428571,0.4301075268817204,25654.65,1,2,2,4,2.6666666666666665,Hibernating,Budget,Chennai,2024-06-15,673
CUST0939,2026-02-19,2024-05-04,14,45361.770000000004,42,3240.1264285714287,12,59,656,50.46153846153846,0.6402439024390244,45361.77,0,4,3,4,3.6666666666666665,Loyal Customers,Premium,Mumbai,2023-05-08,1077
CUST0940,2026-01-23,2024-04-27,8,24870.690000000002,20,3108.8362500000003,8,86,636,90.85714285714286,0.37735849056603776,24870.69,0,3,2,3,2.6666666666666665,Potential Loyalists,Regular,Chennai,2023-08-08,985
CUST0941,2026-02-26,2024-06-08,14,45585.87,32,3256.1335714285715,12,52,628,48.30769230769231,0.6687898089171974,45585.87,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Chennai,2024-10-05,561
CUST0942,2026-02-01,2024-04-22,16,50219.31,48,3138.706875,10,77,650,43.333333333333336,0.7384615384615384,50219.31,0,3,4,5,4.0,Loyal Customers,Regular,Kolkata,2023-07-26,998
CUST0943,2026-04-16,2024-05-23,10,40693.29,33,4069.329,7,3,693,77.0,0.4329004329004329,40693.29,0,5,3,4,4.0,Loyal Customers,Regular,Mumbai,2025-07-17,276
CUST0944,2025-11-18,2024-07-30,11,35598.94,34,3236.267272727273,9,152,476,47.6,0.6932773109243697,35598.94,1,2,3,4,3.0,At Risk,Budget,Bangalore,2023-10-23,909
CUST0945,2026-04-15,2024-06-23,8,20236.03,23,2529.50375,7,4,661,94.42857142857143,0.3630862329803328,20236.03,0,5,2,3,3.3333333333333335,New Customers,Regular,Hyderabad,2024-02-08,801
CUST0946,2026-04-08,2024-06-17,10,61971.990000000005,37,6197.1990000000005,10,11,660,73.33333333333333,0.45454545454545453,61971.99,0,5,3,5,4.333333333333333,Loyal Customers,Premium,Delhi,2023-05-04,1081
CUST0947,2025-12-11,2024-07-03,5,26092.57,12,5218.514,5,129,526,131.5,0.28517110266159695,26092.57,1,2,2,4,2.6666666666666665,Hibernating,Premium,Chennai,2023-06-04,1050
CUST0948,2026-03-05,2024-04-19,17,49839.44,52,2931.7317647058826,13,45,685,42.8125,0.7445255474452556,49839.44,0,4,4,4,4.0,Champions,Budget,Pune,2025-11-16,154
CUST0949,2026-03-27,2024-07-04,7,26932.510000000002,24,3847.5014285714287,6,23,631,105.16666666666667,0.3328050713153724,26932.51,0,5,2,4,3.6666666666666665,New Customers,Budget,Pune,2024-09-07,589
CUST0950,2026-01-26,2024-04-21,11,49549.060000000005,42,4504.46,10,83,645,64.5,0.5116279069767442,49549.06,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Hyderabad,2024-12-21,484
CUST0951,2026-03-03,2024-06-08,10,40211.87,32,4021.1870000000004,9,47,633,70.33333333333333,0.4739336492890995,40211.87,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Pune,2024-08-23,604
CUST0952,2026-03-12,2024-08-16,9,43752.159999999996,31,4861.351111111111,8,38,573,71.625,0.47120418848167533,43752.16,0,4,2,4,3.3333333333333335,New Customers,Regular,Bangalore,2025-05-11,343
CUST0953,2026-04-14,2024-06-20,15,58121.97,39,3874.7980000000002,11,5,663,47.357142857142854,0.6787330316742081,58121.97,0,5,4,5,4.666666666666667,Champions,Premium,Pune,2024-01-16,824
CUST0954,2025-09-20,2024-05-04,9,16147.78,27,1794.197777777778,8,211,504,63.0,0.5357142857142857,16147.78,1,1,2,3,2.0,Hibernating,Budget,Delhi,2026-01-28,81
CUST0955,2026-02-07,2024-11-24,6,38608.49,19,6434.748333333333,6,71,440,88.0,0.4090909090909091,38608.49,0,3,2,4,3.0,Potential Loyalists,Regular,Delhi,2025-01-09,465
CUST0956,2026-04-02,2024-06-06,10,52528.84,25,5252.884,9,17,665,73.88888888888889,0.45112781954887216,52528.84,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Chennai,2026-03-05,45
CUST0957,2026-02-04,2024-07-30,14,49624.95,44,3544.6392857142855,9,74,554,42.61538461538461,0.7581227436823106,49624.95,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Mumbai,2023-10-23,909
CUST0958,2026-03-11,2024-05-03,15,61179.979999999996,45,4078.665333333333,11,39,677,48.357142857142854,0.6646971935007385,61179.98,0,4,4,5,4.333333333333333,Champions,Premium,Kolkata,2024-03-04,776
CUST0959,2026-03-02,2024-04-25,11,27007.1,33,2455.190909090909,7,48,676,67.6,0.4881656804733727,27007.1,0,4,3,4,3.6666666666666665,Loyal Customers,Premium,Bangalore,2023-11-21,880
CUST0960,2026-03-27,2024-10-23,10,32300.510000000002,32,3230.0510000000004,10,23,520,57.77777777777778,0.576923076923077,32300.51,0,5,3,4,4.0,Loyal Customers,Budget,Chennai,2025-11-21,149
CUST0961,2026-02-11,2024-05-25,14,43082.06,31,3077.29,14,67,627,48.23076923076923,0.6698564593301436,43082.06,0,3,3,4,3.3333333333333335,Loyal Customers,Premium,Bangalore,2024-12-02,503
CUST0962,2026-01-24,2024-06-24,4,35748.8,15,8937.2,4,85,579,193.0,0.20725388601036268,35748.8,0,3,1,4,2.6666666666666665,Lost,Regular,Mumbai,2025-07-09,284
CUST0963,2026-01-05,2024-05-09,11,36862.020000000004,32,3351.0927272727276,9,104,606,60.6,0.5445544554455446,36862.02,1,2,3,4,3.0,At Risk,Regular,Ahmedabad,2025-01-02,472
CUST0964,2025-12-06,2024-06-13,9,29472.18,21,3274.6866666666665,8,134,541,67.625,0.499075785582255,29472.18,1,2,2,4,2.6666666666666665,Hibernating,Regular,Pune,2025-07-10,283
CUST0965,2026-01-14,2024-05-08,6,9199.33,17,1533.2216666666666,5,95,616,123.2,0.2922077922077922,9199.33,1,2,2,2,2.0,Lost,Regular,Pune,2025-09-23,208
CUST0966,2026-03-29,2024-07-12,16,47736.840000000004,37,2983.5525000000002,14,21,625,41.666666666666664,0.768,47736.84,0,5,4,4,4.333333333333333,Champions,Regular,Kolkata,2024-05-02,717
CUST0967,2025-10-10,2024-12-25,3,10714.160000000002,10,3571.386666666667,3,191,289,144.5,0.31141868512110726,10714.16,1,1,1,3,1.6666666666666667,Hibernating,Budget,Mumbai,2024-03-22,758
CUST0968,2026-04-18,2024-05-14,16,75310.75,48,4706.921875,12,1,704,46.93333333333333,0.6818181818181819,75310.75,0,5,4,5,4.666666666666667,Champions,Regular,Chennai,2024-04-25,724
CUST0969,2025-12-29,2024-05-25,13,78889.43,46,6068.417692307692,10,111,583,48.583333333333336,0.6689536878216124,78889.43,1,2,3,5,3.3333333333333335,At Risk,Regular,Kolkata,2024-02-10,799
CUST0970,2026-03-30,2024-05-06,16,67299.67,48,4206.229375,11,20,693,46.2,0.6926406926406926,67299.67,0,5,4,5,4.666666666666667,Champions,Regular,Mumbai,2023-06-06,1048
CUST0971,2026-01-25,2024-04-26,19,69195.69,73,3641.878421052632,14,84,639,35.5,0.892018779342723,69195.69,0,3,4,5,4.0,Loyal Customers,Regular,Hyderabad,2024-05-18,701
CUST0972,2026-03-11,2024-09-12,14,65477.350000000006,49,4676.953571428572,11,39,545,41.92307692307692,0.7706422018348623,65477.35,0,4,3,5,4.0,Loyal Customers,Budget,Delhi,2024-11-21,514
CUST0973,2026-02-06,2024-05-01,22,113078.54,80,5139.933636363636,12,72,646,30.761904761904763,1.021671826625387,113078.54,0,3,5,5,4.333333333333333,Loyal Customers,Budget,Kolkata,2024-04-15,734
CUST0974,2025-12-12,2024-08-22,6,12958.97,18,2159.8283333333334,5,128,477,95.4,0.3773584905660377,12958.97,1,2,2,3,2.3333333333333335,Hibernating,Regular,Kolkata,2026-01-17,92
CUST0975,2026-03-04,2024-04-28,17,62457.090000000004,55,3673.9464705882356,12,46,675,42.1875,0.7555555555555555,62457.09,0,4,4,5,4.333333333333333,Champions,Premium,Chennai,2024-03-03,777
CUST0976,2026-01-08,2024-04-19,13,70199.98999999999,36,5399.99923076923,9,101,629,52.416666666666664,0.6200317965023848,70199.99,1,2,3,5,3.3333333333333335,At Risk,Regular,Unknown,2023-12-27,844
CUST0977,2026-04-11,2024-05-18,14,61012.6,48,4358.042857142857,11,8,693,53.30769230769231,0.6060606060606061,61012.6,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Hyderabad,2025-06-26,297
CUST0978,2026-03-14,2024-05-23,14,60048.340000000004,39,4289.1671428571435,10,36,660,50.76923076923077,0.6363636363636364,60048.34,0,4,3,5,4.0,Loyal Customers,Premium,Chennai,2023-10-12,920
CUST0979,2026-01-22,2024-06-08,13,43879.8,42,3375.369230769231,10,87,593,49.416666666666664,0.657672849915683,43879.8,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Mumbai,2024-04-15,734
CUST0980,2026-03-13,2024-07-15,13,55657.93,40,4281.379230769231,12,37,606,50.5,0.6435643564356436,55657.93,0,4,3,5,4.0,Loyal Customers,Regular,Mumbai,2026-03-20,30
CUST0981,2026-03-31,2024-04-21,11,43931.49,38,3993.771818181818,10,19,709,70.9,0.46544428772919605,43931.49,0,5,3,4,4.0,Loyal Customers,Regular,Mumbai,2024-01-14,826
CUST0982,2026-04-05,2024-06-22,13,48328.24,41,3717.556923076923,11,14,652,54.333333333333336,0.598159509202454,48328.24,0,5,3,4,4.0,Loyal Customers,Budget,Ahmedabad,2023-06-13,1041
CUST0983,2026-03-01,2024-05-22,7,26739.9,23,3819.9857142857145,6,49,648,108.0,0.32407407407407407,26739.9,0,4,2,4,3.3333333333333335,New Customers,Premium,Mumbai,2023-11-07,894
CUST0984,2026-03-29,2024-05-07,13,77368.89,48,5951.453076923077,11,21,691,57.583333333333336,0.5643994211287988,77368.89,0,5,3,5,4.333333333333333,Loyal Customers,Premium,Bangalore,2023-07-01,1023
CUST0985,2026-03-25,2024-05-10,15,56778.57,49,3785.238,12,25,684,48.857142857142854,0.6578947368421052,56778.57,0,5,4,5,4.666666666666667,Champions,Budget,Hyderabad,2025-01-27,447
CUST0986,2025-12-18,2024-12-10,9,38988.69,28,4332.076666666667,8,122,373,46.625,0.7238605898123325,38988.69,1,2,2,4,2.6666666666666665,Hibernating,Regular,Pune,2024-04-25,724
CUST0987,2026-02-20,2024-05-23,10,51152.71,35,5115.271,8,58,638,70.88888888888889,0.4702194357366771,51152.71,0,4,3,5,4.0,Loyal Customers,Regular,Delhi,2024-02-03,806
CUST0988,2026-03-26,2024-05-30,12,33982.9,29,2831.9083333333333,10,24,665,60.45454545454545,0.5413533834586466,33982.9,0,5,3,4,4.0,Loyal Customers,Regular,Bangalore,2024-07-24,634
CUST0989,2026-03-02,2024-05-03,14,62178.84,52,4441.345714285714,12,48,668,51.38461538461539,0.62874251497006,62178.84,0,4,3,5,4.0,Loyal Customers,Regular,Bangalore,2024-05-26,693
CUST0990,2026-03-10,2024-05-04,15,42769.53,46,2851.302,12,40,675,48.214285714285715,0.6666666666666666,42769.53,0,4,4,4,4.0,Champions,Budget,Ahmedabad,2025-04-18,366
CUST0991,2026-04-06,2024-07-20,12,37970.840000000004,32,3164.236666666667,12,13,625,56.81818181818182,0.5760000000000001,37970.84,0,5,3,4,4.0,Loyal Customers,Budget,Pune,2024-03-15,765
CUST0992,2026-02-17,2024-05-06,8,54268.06,29,6783.5075,5,61,652,93.14285714285714,0.36809815950920244,54268.06,0,3,2,5,3.3333333333333335,Potential Loyalists,Regular,Pune,2025-06-24,299
CUST0993,2025-11-29,2024-05-21,14,58543.4,46,4181.671428571429,10,141,557,42.84615384615385,0.7540394973070018,58543.4,1,2,3,5,3.3333333333333335,At Risk,Regular,Delhi,2026-03-17,33
CUST0994,2026-03-06,2024-06-02,14,69043.14,49,4931.652857142857,10,44,642,49.38461538461539,0.6542056074766356,69043.14,0,4,3,5,4.0,Loyal Customers,Regular,Delhi,2025-10-16,185
CUST0995,2025-12-06,2024-07-16,5,9353.98,8,1870.7959999999998,4,134,508,127.0,0.2952755905511811,9353.98,1,2,2,2,2.0,Lost,Regular,Pune,2025-10-01,200
CUST0996,2026-04-09,2024-06-06,11,22650.11,27,2059.100909090909,8,10,672,67.2,0.4910714285714286,22650.11,0,5,3,3,3.6666666666666665,Loyal Customers,Premium,Mumbai,2024-07-11,647
CUST0997,2026-04-12,2024-04-26,11,32877.200000000004,24,2988.8363636363642,10,7,716,71.6,0.46089385474860334,32877.2,0,5,3,4,4.0,Loyal Customers,Budget,Unknown,2025-05-23,331
CUST0998,2026-04-13,2024-06-05,14,63120.57,45,4508.612142857143,10,6,677,52.07692307692308,0.620384047267356,63120.57,0,5,3,5,4.333333333333333,Loyal Customers,Premium,Chennai,2025-05-25,329
CUST0999,2026-04-14,2024-07-16,15,49157.53,40,3277.1686666666665,10,5,637,45.5,0.706436420722135,49157.53,0,5,4,4,4.333333333333333,Champions,Budget,Delhi,2024-10-26,540
CUST1000,2026-03-17,2024-05-18,19,70388.5,56,3704.657894736842,13,33,668,37.111111111111114,0.8532934131736527,70388.5,0,4,4,5,4.333333333333333,Champions,Regular,Ahmedabad,2023-06-29,1025
